"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
696012,1,"2016-11-26 00:00:00","Not Available",1533574,65,1643,5,USD
696012,2,"2016-11-26 00:00:00","Not Available",1533574,65,1653,1,USD
696012,3,"2016-11-26 00:00:00","Not Available",1533574,65,424,2,USD
696012,4,"2016-11-26 00:00:00","Not Available",1533574,65,1642,5,USD
696013,1,"2016-11-26 00:00:00","Not Available",461824,23,2166,3,EUR
696014,1,"2016-11-26 00:00:00","Not Available",1990343,55,527,4,USD
696014,2,"2016-11-26 00:00:00","Not Available",1990343,55,418,3,USD
696014,3,"2016-11-26 00:00:00","Not Available",1990343,55,459,1,USD
696014,4,"2016-11-26 00:00:00","Not Available",1990343,55,2494,2,USD
696014,5,"2016-11-26 00:00:00","Not Available",1990343,55,1460,2,USD
696014,6,"2016-11-26 00:00:00","Not Available",1990343,55,2094,1,USD
697000,1,"2016-11-27 00:00:00","2016-12-09 00:00:00",1139316,0,1289,3,GBP
697000,2,"2016-11-27 00:00:00","2016-12-09 00:00:00",1139316,0,89,3,GBP
698000,1,"2016-11-28 00:00:00","2016-12-07 00:00:00",1880406,0,1686,3,USD
698000,2,"2016-11-28 00:00:00","2016-12-07 00:00:00",1880406,0,2475,6,USD
698000,3,"2016-11-28 00:00:00","2016-12-07 00:00:00",1880406,0,1435,2,USD
698000,4,"2016-11-28 00:00:00","2016-12-07 00:00:00",1880406,0,586,9,USD
698001,1,"2016-11-28 00:00:00","2016-12-04 00:00:00",1242463,0,132,3,USD
698003,1,"2016-11-28 00:00:00","Not Available",622740,14,1779,1,EUR
698003,2,"2016-11-28 00:00:00","Not Available",622740,14,439,2,EUR
698003,3,"2016-11-28 00:00:00","Not Available",622740,14,1645,5,EUR
698004,1,"2016-11-28 00:00:00","2016-12-04 00:00:00",1440349,0,2092,2,USD
698004,2,"2016-11-28 00:00:00","2016-12-04 00:00:00",1440349,0,1750,1,USD
698004,3,"2016-11-28 00:00:00","2016-12-04 00:00:00",1440349,0,173,2,USD
698005,1,"2016-11-28 00:00:00","Not Available",1190513,39,82,2,GBP
698005,2,"2016-11-28 00:00:00","Not Available",1190513,39,1460,1,GBP
698006,1,"2016-11-28 00:00:00","Not Available",1652808,44,1561,2,USD
698006,2,"2016-11-28 00:00:00","Not Available",1652808,44,475,3,USD
699000,1,"2016-11-29 00:00:00","Not Available",1489110,55,1524,1,USD
699002,1,"2016-11-29 00:00:00","Not Available",841852,31,1642,2,EUR
699002,2,"2016-11-29 00:00:00","Not Available",841852,31,716,5,EUR
699002,3,"2016-11-29 00:00:00","Not Available",841852,31,1465,2,EUR
699002,4,"2016-11-29 00:00:00","Not Available",841852,31,1659,4,EUR
699002,5,"2016-11-29 00:00:00","Not Available",841852,31,1662,1,EUR
699002,6,"2016-11-29 00:00:00","Not Available",841852,31,2506,3,EUR
699003,1,"2016-11-29 00:00:00","Not Available",291325,8,2317,2,CAD
699003,2,"2016-11-29 00:00:00","Not Available",291325,8,726,9,CAD
699003,3,"2016-11-29 00:00:00","Not Available",291325,8,1528,4,CAD
699003,4,"2016-11-29 00:00:00","Not Available",291325,8,177,2,CAD
699004,1,"2016-11-29 00:00:00","Not Available",1100341,36,964,1,GBP
699004,2,"2016-11-29 00:00:00","Not Available",1100341,36,423,1,GBP
699004,3,"2016-11-29 00:00:00","Not Available",1100341,36,49,1,GBP
699004,4,"2016-11-29 00:00:00","Not Available",1100341,36,3,7,GBP
699005,1,"2016-11-29 00:00:00","Not Available",1561454,44,449,10,USD
699005,2,"2016-11-29 00:00:00","Not Available",1561454,44,2108,4,USD
699005,3,"2016-11-29 00:00:00","Not Available",1561454,44,681,1,USD
699005,4,"2016-11-29 00:00:00","Not Available",1561454,44,610,2,USD
699005,5,"2016-11-29 00:00:00","Not Available",1561454,44,427,1,USD
699005,6,"2016-11-29 00:00:00","Not Available",1561454,44,2114,2,USD
699006,1,"2016-11-29 00:00:00","Not Available",1563279,59,451,4,USD
699006,2,"2016-11-29 00:00:00","Not Available",1563279,59,441,4,USD
699006,3,"2016-11-29 00:00:00","Not Available",1563279,59,62,2,USD
699007,1,"2016-11-29 00:00:00","Not Available",340427,8,1045,3,CAD
699008,1,"2016-11-29 00:00:00","Not Available",2091158,55,1822,3,USD
700000,1,"2016-11-30 00:00:00","Not Available",1923504,47,1906,7,USD
700000,2,"2016-11-30 00:00:00","Not Available",1923504,47,446,4,USD
700000,3,"2016-11-30 00:00:00","Not Available",1923504,47,1635,5,USD
700000,4,"2016-11-30 00:00:00","Not Available",1923504,47,2506,1,USD
700000,5,"2016-11-30 00:00:00","Not Available",1923504,47,2512,1,USD
700000,6,"2016-11-30 00:00:00","Not Available",1923504,47,1604,1,USD
700000,7,"2016-11-30 00:00:00","Not Available",1923504,47,1682,2,USD
700001,1,"2016-11-30 00:00:00","Not Available",2055087,43,46,10,USD
700003,1,"2016-11-30 00:00:00","Not Available",1353804,64,82,1,USD
700003,2,"2016-11-30 00:00:00","Not Available",1353804,64,1601,3,USD
700005,1,"2016-11-30 00:00:00","Not Available",1207035,56,1655,2,USD
700006,1,"2016-11-30 00:00:00","Not Available",1105481,36,1835,4,GBP
700006,2,"2016-11-30 00:00:00","Not Available",1105481,36,2021,3,GBP
700007,1,"2016-11-30 00:00:00","Not Available",1057055,41,1572,7,GBP
700007,2,"2016-11-30 00:00:00","Not Available",1057055,41,572,3,GBP
700008,1,"2016-11-30 00:00:00","Not Available",1087732,39,2106,3,GBP
700009,1,"2016-11-30 00:00:00","2016-12-12 00:00:00",2044652,0,1509,2,USD
700009,2,"2016-11-30 00:00:00","2016-12-12 00:00:00",2044652,0,419,2,USD
700009,3,"2016-11-30 00:00:00","2016-12-12 00:00:00",2044652,0,458,2,USD
700010,1,"2016-11-30 00:00:00","Not Available",1522440,50,740,4,USD
700010,2,"2016-11-30 00:00:00","Not Available",1522440,50,2041,2,USD
700010,3,"2016-11-30 00:00:00","Not Available",1522440,50,1944,3,USD
700010,4,"2016-11-30 00:00:00","Not Available",1522440,50,1990,2,USD
700010,5,"2016-11-30 00:00:00","Not Available",1522440,50,1541,2,USD
700010,6,"2016-11-30 00:00:00","Not Available",1522440,50,1028,3,USD
700011,1,"2016-11-30 00:00:00","Not Available",1563045,53,629,1,USD
700011,2,"2016-11-30 00:00:00","Not Available",1563045,53,1693,1,USD
700011,3,"2016-11-30 00:00:00","Not Available",1563045,53,607,8,USD
700011,4,"2016-11-30 00:00:00","Not Available",1563045,53,1647,1,USD
701000,1,"2016-12-01 00:00:00","2016-12-04 00:00:00",992150,0,1643,1,GBP
701000,2,"2016-12-01 00:00:00","2016-12-04 00:00:00",992150,0,1490,1,GBP
701002,1,"2016-12-01 00:00:00","Not Available",1002790,41,1438,6,GBP
701002,2,"2016-12-01 00:00:00","Not Available",1002790,41,1583,3,GBP
701003,1,"2016-12-01 00:00:00","Not Available",2007813,45,2145,1,USD
701005,1,"2016-12-01 00:00:00","Not Available",1219486,53,1421,8,USD
701006,1,"2016-12-01 00:00:00","2016-12-06 00:00:00",1979728,0,1581,7,USD
701007,1,"2016-12-01 00:00:00","Not Available",1338243,61,453,10,USD
701007,2,"2016-12-01 00:00:00","Not Available",1338243,61,1713,1,USD
701008,1,"2016-12-01 00:00:00","2016-12-07 00:00:00",569695,0,520,2,EUR
701009,1,"2016-12-01 00:00:00","2016-12-04 00:00:00",456306,0,2095,7,EUR
701009,2,"2016-12-01 00:00:00","2016-12-04 00:00:00",456306,0,24,9,EUR
701009,4,"2016-12-01 00:00:00","2016-12-04 00:00:00",456306,0,52,2,EUR
701010,1,"2016-12-01 00:00:00","Not Available",723850,28,1640,1,EUR
701010,2,"2016-12-01 00:00:00","Not Available",723850,28,1413,1,EUR
701010,3,"2016-12-01 00:00:00","Not Available",723850,28,1627,2,EUR
701011,1,"2016-12-01 00:00:00","Not Available",1450086,47,1255,3,USD
701012,1,"2016-12-01 00:00:00","Not Available",1659040,45,2065,2,USD
701012,2,"2016-12-01 00:00:00","Not Available",1659040,45,508,1,USD
701012,3,"2016-12-01 00:00:00","Not Available",1659040,45,140,2,USD
701012,4,"2016-12-01 00:00:00","Not Available",1659040,45,8,6,USD
702000,1,"2016-12-02 00:00:00","Not Available",895517,32,1635,2,EUR
702000,2,"2016-12-02 00:00:00","Not Available",895517,32,1621,1,EUR
702000,3,"2016-12-02 00:00:00","Not Available",895517,32,1699,4,EUR
702000,4,"2016-12-02 00:00:00","Not Available",895517,32,1649,2,EUR
702000,5,"2016-12-02 00:00:00","Not Available",895517,32,179,2,EUR
702000,6,"2016-12-02 00:00:00","Not Available",895517,32,1446,6,EUR
702001,1,"2016-12-02 00:00:00","Not Available",1799821,59,142,3,USD
702001,2,"2016-12-02 00:00:00","Not Available",1799821,59,1658,3,USD
702001,3,"2016-12-02 00:00:00","Not Available",1799821,59,1984,1,USD
702002,1,"2016-12-02 00:00:00","Not Available",774618,28,101,6,EUR
702003,1,"2016-12-02 00:00:00","Not Available",522334,24,1440,8,EUR
702003,2,"2016-12-02 00:00:00","Not Available",522334,24,708,2,EUR
702003,3,"2016-12-02 00:00:00","Not Available",522334,24,1482,3,EUR
702004,1,"2016-12-02 00:00:00","Not Available",1391057,64,865,5,USD
702004,2,"2016-12-02 00:00:00","Not Available",1391057,64,1660,5,USD
702004,3,"2016-12-02 00:00:00","Not Available",1391057,64,2283,1,USD
702006,1,"2016-12-02 00:00:00","Not Available",467049,27,2105,3,EUR
702006,2,"2016-12-02 00:00:00","Not Available",467049,27,1622,5,EUR
702006,3,"2016-12-02 00:00:00","Not Available",467049,27,447,4,EUR
702006,4,"2016-12-02 00:00:00","Not Available",467049,27,1732,3,EUR
702007,1,"2016-12-02 00:00:00","Not Available",1792947,54,39,3,USD
703001,1,"2016-12-03 00:00:00","Not Available",1462312,44,1408,2,USD
703001,2,"2016-12-03 00:00:00","Not Available",1462312,44,425,10,USD
703001,3,"2016-12-03 00:00:00","Not Available",1462312,44,581,2,USD
703002,1,"2016-12-03 00:00:00","Not Available",1472319,54,128,1,USD
703002,2,"2016-12-03 00:00:00","Not Available",1472319,54,1641,1,USD
703002,3,"2016-12-03 00:00:00","Not Available",1472319,54,1921,2,USD
703002,4,"2016-12-03 00:00:00","Not Available",1472319,54,225,9,USD
703003,1,"2016-12-03 00:00:00","Not Available",1621778,65,449,4,USD
703003,2,"2016-12-03 00:00:00","Not Available",1621778,65,1649,1,USD
703003,3,"2016-12-03 00:00:00","Not Available",1621778,65,2294,1,USD
703004,1,"2016-12-03 00:00:00","Not Available",1223111,45,1984,3,USD
703004,2,"2016-12-03 00:00:00","Not Available",1223111,45,51,1,USD
703004,3,"2016-12-03 00:00:00","Not Available",1223111,45,1815,8,USD
703004,4,"2016-12-03 00:00:00","Not Available",1223111,45,814,3,USD
703004,5,"2016-12-03 00:00:00","Not Available",1223111,45,1729,3,USD
703005,1,"2016-12-03 00:00:00","Not Available",1073964,38,105,1,GBP
703005,2,"2016-12-03 00:00:00","Not Available",1073964,38,89,2,GBP
703005,3,"2016-12-03 00:00:00","Not Available",1073964,38,1581,4,GBP
703005,4,"2016-12-03 00:00:00","Not Available",1073964,38,184,5,GBP
703005,5,"2016-12-03 00:00:00","Not Available",1073964,38,417,2,GBP
703006,1,"2016-12-03 00:00:00","Not Available",2030891,65,765,7,USD
703007,1,"2016-12-03 00:00:00","Not Available",1880784,45,1570,2,USD
703007,2,"2016-12-03 00:00:00","Not Available",1880784,45,2002,3,USD
703007,3,"2016-12-03 00:00:00","Not Available",1880784,45,53,3,USD
703007,4,"2016-12-03 00:00:00","Not Available",1880784,45,685,4,USD
703007,5,"2016-12-03 00:00:00","Not Available",1880784,45,83,1,USD
703008,1,"2016-12-03 00:00:00","2016-12-13 00:00:00",1208615,0,421,2,USD
703008,2,"2016-12-03 00:00:00","2016-12-13 00:00:00",1208615,0,1065,1,USD
703008,3,"2016-12-03 00:00:00","2016-12-13 00:00:00",1208615,0,444,6,USD
703009,1,"2016-12-03 00:00:00","2016-12-09 00:00:00",1953018,0,1536,1,USD
703009,2,"2016-12-03 00:00:00","2016-12-09 00:00:00",1953018,0,150,4,USD
703009,3,"2016-12-03 00:00:00","2016-12-09 00:00:00",1953018,0,2447,7,USD
703010,1,"2016-12-03 00:00:00","Not Available",1392941,53,1586,3,USD
703010,2,"2016-12-03 00:00:00","Not Available",1392941,53,1589,1,USD
703010,3,"2016-12-03 00:00:00","Not Available",1392941,53,161,6,USD
703010,4,"2016-12-03 00:00:00","Not Available",1392941,53,1652,2,USD
703011,1,"2016-12-03 00:00:00","Not Available",385527,9,138,5,CAD
703012,1,"2016-12-03 00:00:00","Not Available",1802110,63,432,2,USD
703012,2,"2016-12-03 00:00:00","Not Available",1802110,63,63,3,USD
703013,1,"2016-12-03 00:00:00","Not Available",2022861,66,1518,1,USD
703014,1,"2016-12-03 00:00:00","Not Available",1570164,55,2080,3,USD
703014,2,"2016-12-03 00:00:00","Not Available",1570164,55,90,1,USD
703014,3,"2016-12-03 00:00:00","Not Available",1570164,55,1697,6,USD
703014,4,"2016-12-03 00:00:00","Not Available",1570164,55,170,7,USD
703015,1,"2016-12-03 00:00:00","Not Available",239126,8,1769,2,CAD
703015,2,"2016-12-03 00:00:00","Not Available",239126,8,1869,3,CAD
704000,1,"2016-12-04 00:00:00","2016-12-08 00:00:00",2057608,0,94,2,USD
705000,1,"2016-12-05 00:00:00","2016-12-12 00:00:00",1387156,0,78,3,USD
705000,2,"2016-12-05 00:00:00","2016-12-12 00:00:00",1387156,0,427,6,USD
705001,1,"2016-12-05 00:00:00","Not Available",2054922,53,2026,1,USD
705001,2,"2016-12-05 00:00:00","Not Available",2054922,53,1795,2,USD
705001,3,"2016-12-05 00:00:00","Not Available",2054922,53,2037,3,USD
705002,1,"2016-12-05 00:00:00","Not Available",1319327,59,182,3,USD
705004,1,"2016-12-05 00:00:00","Not Available",1151790,41,721,3,GBP
705004,2,"2016-12-05 00:00:00","Not Available",1151790,41,1682,1,GBP
705006,1,"2016-12-05 00:00:00","Not Available",588748,23,1092,2,EUR
705006,2,"2016-12-05 00:00:00","Not Available",588748,23,1958,2,EUR
705006,3,"2016-12-05 00:00:00","Not Available",588748,23,2504,6,EUR
705006,4,"2016-12-05 00:00:00","Not Available",588748,23,2077,3,EUR
706001,1,"2016-12-06 00:00:00","Not Available",574408,19,547,7,EUR
706003,1,"2016-12-06 00:00:00","Not Available",202552,10,438,1,CAD
706003,2,"2016-12-06 00:00:00","Not Available",202552,10,95,2,CAD
706005,1,"2016-12-06 00:00:00","Not Available",1146054,38,1296,3,GBP
706005,2,"2016-12-06 00:00:00","Not Available",1146054,38,1425,2,GBP
706006,1,"2016-12-06 00:00:00","Not Available",1840835,53,1834,7,USD
706006,2,"2016-12-06 00:00:00","Not Available",1840835,53,889,3,USD
706006,3,"2016-12-06 00:00:00","Not Available",1840835,53,60,5,USD
706007,1,"2016-12-06 00:00:00","Not Available",1137012,40,1978,2,GBP
706007,2,"2016-12-06 00:00:00","Not Available",1137012,40,621,2,GBP
706008,1,"2016-12-06 00:00:00","Not Available",1430625,56,369,7,USD
707000,1,"2016-12-07 00:00:00","Not Available",1349131,56,73,6,USD
707000,3,"2016-12-07 00:00:00","Not Available",1349131,56,1650,1,USD
707000,4,"2016-12-07 00:00:00","Not Available",1349131,56,91,2,USD
707001,1,"2016-12-07 00:00:00","Not Available",1967813,43,1673,1,USD
707001,2,"2016-12-07 00:00:00","Not Available",1967813,43,1650,4,USD
707001,3,"2016-12-07 00:00:00","Not Available",1967813,43,69,2,USD
707001,4,"2016-12-07 00:00:00","Not Available",1967813,43,1557,3,USD
707004,1,"2016-12-07 00:00:00","Not Available",1734698,48,156,1,USD
707004,2,"2016-12-07 00:00:00","Not Available",1734698,48,1424,2,USD
707004,3,"2016-12-07 00:00:00","Not Available",1734698,48,2492,2,USD
707005,1,"2016-12-07 00:00:00","Not Available",1136737,40,662,3,GBP
707005,2,"2016-12-07 00:00:00","Not Available",1136737,40,89,1,GBP
707006,1,"2016-12-07 00:00:00","Not Available",13045,5,2384,3,AUD
707006,2,"2016-12-07 00:00:00","Not Available",13045,5,1605,1,AUD
707007,1,"2016-12-07 00:00:00","Not Available",475009,22,2092,3,EUR
707007,2,"2016-12-07 00:00:00","Not Available",475009,22,1276,5,EUR
707007,3,"2016-12-07 00:00:00","Not Available",475009,22,47,1,EUR
707008,1,"2016-12-07 00:00:00","Not Available",208556,9,1423,3,CAD
707009,1,"2016-12-07 00:00:00","Not Available",1259448,59,1384,1,USD
707010,1,"2016-12-07 00:00:00","Not Available",1487580,64,1511,2,USD
707010,2,"2016-12-07 00:00:00","Not Available",1487580,64,1153,3,USD
707010,3,"2016-12-07 00:00:00","Not Available",1487580,64,495,1,USD
707010,4,"2016-12-07 00:00:00","Not Available",1487580,64,146,1,USD
707011,1,"2016-12-07 00:00:00","Not Available",836443,31,458,7,EUR
707011,2,"2016-12-07 00:00:00","Not Available",836443,31,1825,2,EUR
708001,1,"2016-12-08 00:00:00","Not Available",422132,22,443,1,EUR
708001,2,"2016-12-08 00:00:00","Not Available",422132,22,1578,1,EUR
708001,3,"2016-12-08 00:00:00","Not Available",422132,22,1635,2,EUR
708002,1,"2016-12-08 00:00:00","Not Available",1290284,47,438,5,USD
708002,2,"2016-12-08 00:00:00","Not Available",1290284,47,57,4,USD
708002,3,"2016-12-08 00:00:00","Not Available",1290284,47,2089,3,USD
708002,4,"2016-12-08 00:00:00","Not Available",1290284,47,32,2,USD
708003,1,"2016-12-08 00:00:00","Not Available",1688939,56,1633,6,USD
708003,2,"2016-12-08 00:00:00","Not Available",1688939,56,13,4,USD
708004,1,"2016-12-08 00:00:00","Not Available",616327,15,1585,4,EUR
708006,1,"2016-12-08 00:00:00","2016-12-19 00:00:00",1658273,0,648,1,USD
708006,2,"2016-12-08 00:00:00","2016-12-19 00:00:00",1658273,0,474,2,USD
708006,3,"2016-12-08 00:00:00","2016-12-19 00:00:00",1658273,0,116,2,USD
708007,1,"2016-12-08 00:00:00","Not Available",780674,28,2156,2,EUR
708007,2,"2016-12-08 00:00:00","Not Available",780674,28,1646,1,EUR
708008,1,"2016-12-08 00:00:00","Not Available",427858,23,2517,1,EUR
708008,2,"2016-12-08 00:00:00","Not Available",427858,23,1660,2,EUR
708009,1,"2016-12-08 00:00:00","2016-12-12 00:00:00",724370,0,105,4,EUR
708011,1,"2016-12-08 00:00:00","Not Available",997963,36,1661,1,GBP
708011,2,"2016-12-08 00:00:00","Not Available",997963,36,446,2,GBP
708011,3,"2016-12-08 00:00:00","Not Available",997963,36,1639,3,GBP
708011,4,"2016-12-08 00:00:00","Not Available",997963,36,1631,3,GBP
708011,5,"2016-12-08 00:00:00","Not Available",997963,36,190,8,GBP
708011,6,"2016-12-08 00:00:00","Not Available",997963,36,440,5,GBP
708011,7,"2016-12-08 00:00:00","Not Available",997963,36,1636,2,GBP
708012,1,"2016-12-08 00:00:00","2016-12-15 00:00:00",1693133,0,1574,4,USD
708012,2,"2016-12-08 00:00:00","2016-12-15 00:00:00",1693133,0,165,2,USD
708012,3,"2016-12-08 00:00:00","2016-12-15 00:00:00",1693133,0,63,6,USD
709001,1,"2016-12-09 00:00:00","Not Available",1047050,38,1512,4,GBP
709001,2,"2016-12-09 00:00:00","Not Available",1047050,38,1691,2,GBP
709001,3,"2016-12-09 00:00:00","Not Available",1047050,38,422,1,GBP
709001,4,"2016-12-09 00:00:00","Not Available",1047050,38,1606,7,GBP
709001,5,"2016-12-09 00:00:00","Not Available",1047050,38,132,6,GBP
709001,6,"2016-12-09 00:00:00","Not Available",1047050,38,430,6,GBP
709001,7,"2016-12-09 00:00:00","Not Available",1047050,38,1641,1,GBP
709002,1,"2016-12-09 00:00:00","Not Available",1504078,43,64,1,USD
709002,2,"2016-12-09 00:00:00","Not Available",1504078,43,1778,6,USD
709003,1,"2016-12-09 00:00:00","Not Available",1298688,61,413,5,USD
709003,2,"2016-12-09 00:00:00","Not Available",1298688,61,1599,4,USD
709004,1,"2016-12-09 00:00:00","Not Available",1782452,64,483,7,USD
709004,2,"2016-12-09 00:00:00","Not Available",1782452,64,1984,2,USD
709005,1,"2016-12-09 00:00:00","2016-12-14 00:00:00",962009,0,1619,2,GBP
709006,1,"2016-12-09 00:00:00","Not Available",1003748,38,449,3,GBP
709006,2,"2016-12-09 00:00:00","Not Available",1003748,38,2104,1,GBP
709006,3,"2016-12-09 00:00:00","Not Available",1003748,38,143,7,GBP
709007,1,"2016-12-09 00:00:00","Not Available",1301542,43,107,1,USD
709007,2,"2016-12-09 00:00:00","Not Available",1301542,43,1126,8,USD
709007,3,"2016-12-09 00:00:00","Not Available",1301542,43,87,8,USD
710000,1,"2016-12-10 00:00:00","Not Available",1060423,41,423,3,GBP
710000,2,"2016-12-10 00:00:00","Not Available",1060423,41,164,1,GBP
710000,3,"2016-12-10 00:00:00","Not Available",1060423,41,132,2,GBP
710000,4,"2016-12-10 00:00:00","Not Available",1060423,41,456,2,GBP
710000,5,"2016-12-10 00:00:00","Not Available",1060423,41,118,2,GBP
710000,6,"2016-12-10 00:00:00","Not Available",1060423,41,65,1,GBP
710000,7,"2016-12-10 00:00:00","Not Available",1060423,41,433,1,GBP
710001,1,"2016-12-10 00:00:00","Not Available",288287,9,1615,1,CAD
710001,2,"2016-12-10 00:00:00","Not Available",288287,9,789,1,CAD
710001,3,"2016-12-10 00:00:00","Not Available",288287,9,1678,1,CAD
710003,1,"2016-12-10 00:00:00","Not Available",1860085,50,2104,1,USD
710003,2,"2016-12-10 00:00:00","Not Available",1860085,50,113,1,USD
710004,1,"2016-12-10 00:00:00","Not Available",522979,24,1715,1,EUR
710004,2,"2016-12-10 00:00:00","Not Available",522979,24,115,1,EUR
710005,1,"2016-12-10 00:00:00","Not Available",1680775,56,1788,1,USD
710005,2,"2016-12-10 00:00:00","Not Available",1680775,56,1586,1,USD
710005,3,"2016-12-10 00:00:00","Not Available",1680775,56,2492,1,USD
710006,1,"2016-12-10 00:00:00","Not Available",2010506,51,168,3,USD
710006,2,"2016-12-10 00:00:00","Not Available",2010506,51,421,1,USD
710007,1,"2016-12-10 00:00:00","Not Available",743879,28,769,1,EUR
710007,2,"2016-12-10 00:00:00","Not Available",743879,28,1581,10,EUR
710009,1,"2016-12-10 00:00:00","2016-12-18 00:00:00",1568116,0,1084,5,USD
710009,2,"2016-12-10 00:00:00","2016-12-18 00:00:00",1568116,0,106,5,USD
710009,3,"2016-12-10 00:00:00","2016-12-18 00:00:00",1568116,0,592,2,USD
710010,1,"2016-12-10 00:00:00","Not Available",1716962,45,1596,1,USD
710011,1,"2016-12-10 00:00:00","Not Available",1040649,40,1140,7,GBP
710011,2,"2016-12-10 00:00:00","Not Available",1040649,40,191,2,GBP
710012,1,"2016-12-10 00:00:00","2016-12-19 00:00:00",2054697,0,1108,3,USD
710012,2,"2016-12-10 00:00:00","2016-12-19 00:00:00",2054697,0,635,7,USD
710013,1,"2016-12-10 00:00:00","Not Available",574975,22,1573,1,EUR
710014,1,"2016-12-10 00:00:00","Not Available",1545230,65,1336,5,USD
